Province,City,Price,Bedrooms,Bathrooms,Square Feet,Property Type
Ontario,toronto-on,785000.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,1695000.0,3.0,2.0,1199.0,Apt/Condo
Ontario,toronto-on,1599000.0,4.0,5.0,2500.0,House
Ontario,toronto-on,699999.0,5.0,3.0,2000.0,House
Ontario,toronto-on,817000.0,2.0,1.0,899.0,Apt/Condo
Ontario,toronto-on,898000.0,4.0,3.0,1500.0,House
Ontario,toronto-on,538888.0,1.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,349000.0,1.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,975000.0,5.0,3.0,700.0,House
Ontario,toronto-on,750000.0,2.0,2.0,799.0,Apt/Condo
Ontario,toronto-on,440000.0,2.0,1.0,999.0,Apt/Condo
Ontario,toronto-on,849000.0,2.0,2.0,800.0,Apt/Condo
Ontario,toronto-on,398800.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,2499000.0,6.0,5.0,3500.0,House
Ontario,toronto-on,559000.0,2.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,1700000.0,4.0,3.0,2500.0,House
Ontario,toronto-on,1789000.0,3.0,4.0,1999.0,Apt/Condo
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,toronto-on,579880.0,2.0,1.0,600.0,Apt/Condo
Ontario,toronto-on,2949900.0,6.0,6.0,5000.0,House
Ontario,toronto-on,798500.0,3.0,2.0,1199.0,Townhouse
Ontario,toronto-on,574900.0,3.0,2.0,999.0,Townhouse
Ontario,toronto-on,2399000.0,5.0,6.0,2500.0,House
Ontario,toronto-on,1095000.0,3.0,3.0,1600.0,Townhouse
Ontario,toronto-on,875000.0,4.0,2.0,1500.0,House
Ontario,toronto-on,599000.0,4.0,3.0,1599.0,Townhouse
Ontario,toronto-on,799000.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,599000.0,2.0,1.0,700.0,Townhouse
Ontario,toronto-on,899000.0,3.0,2.0,1500.0,House
Ontario,toronto-on,699000.0,3.0,2.0,1100.0,House
Ontario,toronto-on,369000.0,0.0,1.0,499.0,Apt/Condo
Ontario,toronto-on,1899000.0,6.0,5.0,2500.0,House
Ontario,toronto-on,699000.0,3.0,2.0,1100.0,House
Ontario,toronto-on,493500.0,1.0,1.0,599.0,Apt/Condo
Ontario,toronto-on,1199000.0,4.0,2.0,1500.0,House
Ontario,toronto-on,949000.0,4.0,3.0,1500.0,House
Ontario,toronto-on,399900.0,2.0,1.0,999.0,Apt/Condo
Ontario,toronto-on,999900.0,4.0,2.0,1500.0,House
Ontario,toronto-on,2899000.0,0.0,1.0,,Land/Lot
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,toronto-on,1100000.0,4.0,3.0,2000.0,House
Ontario,toronto-on,2949900.0,6.0,6.0,5000.0,House
Ontario,toronto-on,429000.0,1.0,1.0,599.0,Apt/Condo
Ontario,toronto-on,1329000.0,5.0,4.0,1500.0,House
Ontario,toronto-on,799888.0,3.0,2.0,899.0,Apt/Condo
Ontario,toronto-on,379000.0,2.0,1.0,899.0,Apt/Condo
Ontario,toronto-on,3600000.0,7.0,7.0,5000.0,House
Ontario,toronto-on,1329000.0,3.0,3.0,1199.0,Apt/Condo
Ontario,toronto-on,579000.0,2.0,2.0,600.0,Apt/Condo
Ontario,toronto-on,675000.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,488800.0,2.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,725000.0,2.0,2.0,1340.0,Apt/Condo
Ontario,toronto-on,709000.0,3.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,598000.0,2.0,1.0,1100.0,House
Ontario,toronto-on,699000.0,5.0,2.0,1100.0,House
Ontario,toronto-on,849900.0,3.0,2.0,900.0,Apt/Condo
Ontario,toronto-on,638000.0,2.0,1.0,500.0,Apt/Condo
Ontario,toronto-on,949000.0,3.0,3.0,1100.0,House
Ontario,toronto-on,999000.0,3.0,2.0,1500.0,House
Ontario,toronto-on,479000.0,1.0,1.0,500.0,Apt/Condo
Ontario,toronto-on,578000.0,2.0,1.0,600.0,Apt/Condo
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,toronto-on,899000.0,3.0,2.0,1100.0,House
Ontario,toronto-on,999900.0,6.0,3.0,2500.0,House
Ontario,toronto-on,1030000.0,3.0,2.0,,House
Ontario,toronto-on,998800.0,4.0,2.0,1500.0,House
Ontario,toronto-on,1349900.0,3.0,3.0,1500.0,House
Ontario,toronto-on,755000.0,3.0,3.0,1799.0,Apt/Condo
Ontario,toronto-on,1100000.0,3.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,579000.0,2.0,2.0,799.0,Apt/Condo
Ontario,toronto-on,969995.0,3.0,3.0,1399.0,Townhouse
Ontario,toronto-on,1949900.0,5.0,2.0,2000.0,House
Ontario,toronto-on,1349000.0,3.0,2.0,1100.0,House
Ontario,toronto-on,769000.0,4.0,3.0,1199.0,Townhouse
Ontario,toronto-on,619000.0,2.0,2.0,700.0,Apt/Condo
Ontario,toronto-on,1279000.0,2.0,2.0,1000.0,Apt/Condo
Ontario,toronto-on,549000.0,1.0,1.0,500.0,Apt/Condo
Ontario,toronto-on,668999.0,1.0,1.0,500.0,Apt/Condo
Ontario,toronto-on,1749999.0,2.0,2.0,1200.0,Apt/Condo
Ontario,toronto-on,599000.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,685000.0,4.0,3.0,1199.0,Apt/Condo
Ontario,toronto-on,624800.0,4.0,2.0,1599.0,Apt/Condo
Ontario,toronto-on,1299000.0,6.0,5.0,2000.0,House
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,toronto-on,840000.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,2365000.0,6.0,5.0,5000.0,House
Ontario,toronto-on,585000.0,2.0,2.0,800.0,Apt/Condo
Ontario,toronto-on,950000.0,3.0,2.0,,House
Ontario,toronto-on,1499999.0,4.0,3.0,1500.0,House
Ontario,toronto-on,2799000.0,5.0,5.0,3500.0,House
Ontario,toronto-on,899000.0,4.0,2.0,1500.0,House
Ontario,toronto-on,749900.0,3.0,2.0,1100.0,House
Ontario,toronto-on,689000.0,2.0,1.0,1100.0,House
Ontario,toronto-on,789000.0,4.0,2.0,1100.0,House
Ontario,toronto-on,629000.0,1.0,1.0,999.0,Apt/Condo
Ontario,toronto-on,849900.0,2.0,2.0,799.0,Apt/Condo
Ontario,toronto-on,1255000.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,1425000.0,4.0,3.0,1500.0,Townhouse
Ontario,toronto-on,999900.0,3.0,1.0,1040.0,House
Ontario,toronto-on,618888.0,2.0,2.0,699.0,Apt/Condo
Ontario,toronto-on,1099000.0,3.0,3.0,2000.0,House
Ontario,toronto-on,1689000.0,4.0,3.0,2000.0,House
Ontario,toronto-on,799900.0,4.0,2.0,1500.0,House
Ontario,toronto-on,499888.0,2.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,2999000.0,3.0,3.0,2500.0,Apt/Condo
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,toronto-on,449900.0,0.0,1.0,499.0,Apt/Condo
Ontario,toronto-on,2949900.0,6.0,6.0,5000.0,House
Ontario,toronto-on,699000.0,2.0,2.0,899.0,Apt/Condo
Ontario,toronto-on,529000.0,2.0,1.0,600.0,Apt/Condo
Ontario,toronto-on,424000.0,1.0,1.0,,Apt/Condo
Ontario,toronto-on,1399000.0,3.0,2.0,1100.0,Townhouse
Ontario,toronto-on,798000.0,2.0,2.0,800.0,Apt/Condo
Ontario,toronto-on,899000.0,2.0,2.0,999.0,Apt/Condo
Ontario,toronto-on,558000.0,2.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,649000.0,2.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,799000.0,2.0,2.0,1100.0,House
Ontario,toronto-on,1099000.0,3.0,3.0,1500.0,House
Ontario,toronto-on,599999.0,2.0,2.0,499.0,Apt/Condo
Ontario,toronto-on,658000.0,2.0,2.0,800.0,Apt/Condo
Ontario,toronto-on,1388000.0,4.0,3.0,2500.0,House
Ontario,toronto-on,500000.0,2.0,1.0,,House
Ontario,toronto-on,499800.0,2.0,1.0,600.0,Apt/Condo
Ontario,toronto-on,529900.0,1.0,1.0,599.0,Apt/Condo
Ontario,toronto-on,599000.0,2.0,1.0,699.0,Apt/Condo
Ontario,toronto-on,399000.0,1.0,1.0,499.0,Apt/Condo
Ontario,toronto-on,1650000.0,5.0,4.0,1500.0,House
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,toronto-on,480000.0,2.0,1.0,600.0,Apt/Condo
Ontario,toronto-on,999900.0,6.0,3.0,2500.0,House
Ontario,toronto-on,679990.0,2.0,1.0,500.0,Apt/Condo
Ontario,toronto-on,3750000.0,3.0,3.0,2389.0,Apt/Condo
Ontario,toronto-on,499900.0,1.0,1.0,599.0,Apt/Condo
Ontario,toronto-on,1099900.0,6.0,4.0,1100.0,House
Ontario,toronto-on,480000.0,2.0,1.0,799.0,Apt/Condo
Ontario,toronto-on,749900.0,2.0,1.0,700.0,Apt/Condo
Ontario,toronto-on,1350000.0,5.0,3.0,1500.0,House
Ontario,toronto-on,615000.0,2.0,2.0,899.0,Townhouse
Ontario,toronto-on,1100000.0,4.0,2.0,1500.0,House
Ontario,toronto-on,579900.0,2.0,1.0,600.0,Apt/Condo
Ontario,toronto-on,2380000.0,6.0,6.0,3500.0,House
Ontario,toronto-on,1199888.0,5.0,3.0,1100.0,House
Ontario,toronto-on,900000.0,4.0,3.0,2000.0,House
Ontario,toronto-on,599000.0,2.0,1.0,600.0,Apt/Condo
Ontario,toronto-on,1150000.0,6.0,2.0,1500.0,House
Ontario,toronto-on,5150000.0,4.0,7.0,,House
Ontario,toronto-on,929800.0,3.0,3.0,1750.0,Townhouse
Ontario,toronto-on,428000.0,1.0,1.0,499.0,Apt/Condo
Ontario,toronto-on,2199000.0,4.0,5.0,3500.0,House
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,toronto-on,1050000.0,2.0,2.0,1199.0,Apt/Condo
Ontario,toronto-on,2949900.0,6.0,6.0,5000.0,House
Ontario,toronto-on,398000.0,0.0,1.0,499.0,Apt/Condo
Ontario,toronto-on,565000.0,1.0,1.0,500.0,Apt/Condo
Ontario,toronto-on,619900.0,2.0,2.0,699.0,Apt/Condo
Ontario,toronto-on,928888.0,3.0,3.0,1100.0,House
Ontario,toronto-on,379900.0,2.0,1.0,799.0,Apt/Condo
Ontario,toronto-on,449000.0,1.0,1.0,499.0,Apt/Condo
Ontario,toronto-on,1249000.0,3.0,2.0,2000.0,House
Ontario,toronto-on,429900.0,2.0,1.0,899.0,Apt/Condo
Ontario,toronto-on,1300000.0,3.0,2.0,899.0,Apt/Condo
Ontario,toronto-on,3298000.0,5.0,4.0,3000.0,House
Ontario,toronto-on,499999.0,2.0,2.0,899.0,Apt/Condo
Ontario,toronto-on,2399000.0,5.0,5.0,3000.0,House
Ontario,toronto-on,720000.0,2.0,1.0,700.0,Apt/Condo
Ontario,toronto-on,1450000.0,4.0,3.0,1500.0,Duplex
Ontario,toronto-on,5495000.0,5.0,5.0,5000.0,House
Ontario,toronto-on,1140000.0,2.0,2.0,1199.0,Apt/Condo
Ontario,toronto-on,599000.0,2.0,1.0,500.0,Apt/Condo
Ontario,toronto-on,888000.0,3.0,4.0,2000.0,House
Ontario,toronto-on,749000.0,3.0,2.0,1399.0,Townhouse
Ontario,toronto-on,1428000.0,4.0,4.0,2000.0,
Ontario,toronto-on,1099999.0,3.0,2.0,700.0,
Ontario,toronto-on,988000.0,2.0,4.0,1200.0,
Ontario,kitchener-on,899900.0,4.0,4.0,2500.0,House
Ontario,kitchener-on,749888.0,4.0,3.0,1676.0,House
Ontario,kitchener-on,769900.0,3.0,2.0,2372.0,House
Ontario,kitchener-on,589000.0,4.0,2.0,1701.0,House
Ontario,kitchener-on,384900.0,1.0,2.0,589.0,Apt/Condo
Ontario,kitchener-on,595900.0,2.0,3.0,1100.0,Townhouse
Ontario,kitchener-on,639900.0,4.0,2.0,2058.0,House
Ontario,kitchener-on,325000.0,1.0,1.0,792.0,Apt/Condo
Ontario,kitchener-on,699900.0,3.0,2.0,1630.0,House
Ontario,kitchener-on,599900.0,3.0,1.0,1230.0,House
Ontario,kitchener-on,650000.0,3.0,3.0,1284.0,Townhouse
Ontario,kitchener-on,369000.0,2.0,2.0,599.0,Apt/Condo
Ontario,kitchener-on,650000.0,3.0,3.0,1399.0,Townhouse
Ontario,kitchener-on,299000.0,3.0,2.0,1056.0,Apt/Condo
Ontario,kitchener-on,304900.0,1.0,1.0,509.0,Apt/Condo
Ontario,kitchener-on,647900.0,3.0,3.0,1174.0,House
Ontario,kitchener-on,999999.0,4.0,4.0,2500.0,House
Ontario,kitchener-on,349900.0,2.0,1.0,712.0,Apt/Condo
Ontario,kitchener-on,1185000.0,5.0,4.0,3838.0,House
Ontario,kitchener-on,599900.0,3.0,2.0,988.0,House
Ontario,kitchener-on,389000.0,1.0,1.0,515.0,Apt/Condo
Ontario,kitchener-on,858000.0,3.0,3.0,1814.0,House
Ontario,kitchener-on,599900.0,3.0,2.0,1312.0,House
Ontario,kitchener-on,399900.0,2.0,2.0,1084.0,Townhouse
Ontario,kitchener-on,784800.0,4.0,3.0,1528.0,House
Ontario,kitchener-on,699900.0,3.0,3.0,1798.0,House
Ontario,kitchener-on,779000.0,4.0,4.0,2500.0,Townhouse
Ontario,kitchener-on,769900.0,3.0,3.0,700.0,House
Ontario,kitchener-on,599000.0,4.0,2.0,1032.0,House
Ontario,kitchener-on,399900.0,3.0,2.0,1048.0,Apt/Condo
Ontario,kitchener-on,525000.0,3.0,3.0,1332.0,Townhouse
Ontario,kitchener-on,699000.0,3.0,2.0,1100.0,House
Ontario,kitchener-on,360000.0,1.0,1.0,704.0,Apt/Condo
Ontario,kitchener-on,799999.0,4.0,2.0,,House
Ontario,kitchener-on,699900.0,5.0,2.0,929.0,House
Ontario,kitchener-on,499900.0,3.0,2.0,700.0,House
Ontario,kitchener-on,479900.0,3.0,2.0,1178.0,Townhouse
Ontario,kitchener-on,699900.0,3.0,2.0,1102.0,House
Ontario,kitchener-on,1100000.0,4.0,3.0,1484.0,House
Ontario,kitchener-on,1199900.0,5.0,5.0,2769.0,House
Ontario,kitchener-on,699900.0,3.0,2.0,1102.0,House
Ontario,kitchener-on,1100000.0,4.0,3.0,1484.0,House
Ontario,kitchener-on,1199900.0,5.0,5.0,2769.0,House
Ontario,kitchener-on,699000.0,3.0,3.0,1100.0,Townhouse
Ontario,kitchener-on,999999.0,5.0,4.0,3000.0,House
Ontario,kitchener-on,625000.0,3.0,2.0,1100.0,House
Ontario,kitchener-on,1195000.0,5.0,4.0,2500.0,House
Ontario,kitchener-on,399800.0,3.0,2.0,1199.0,Townhouse
Ontario,kitchener-on,875000.0,4.0,3.0,1706.0,House
Ontario,kitchener-on,749900.0,3.0,3.0,1790.0,House
Ontario,kitchener-on,499900.0,2.0,1.0,814.0,House
Ontario,kitchener-on,599900.0,2.0,2.0,1265.0,Townhouse
Ontario,kitchener-on,928900.0,3.0,3.0,1617.0,House
Ontario,kitchener-on,999000.0,3.0,3.0,1940.0,House
Ontario,kitchener-on,574900.0,3.0,2.0,760.0,House
Ontario,kitchener-on,525000.0,2.0,3.0,1200.0,Townhouse
Ontario,kitchener-on,599900.0,2.0,3.0,1200.0,Townhouse
Ontario,kitchener-on,749900.0,3.0,1.0,1100.0,House
Ontario,kitchener-on,485000.0,3.0,2.0,926.0,Townhouse
Ontario,kitchener-on,699999.0,5.0,2.0,1500.0,House
Ontario,kitchener-on,850000.0,4.0,3.0,1765.0,House
Ontario,kitchener-on,284999.0,2.0,1.0,630.0,Apt/Condo
Ontario,kitchener-on,2195000.0,3.0,2.0,2531.0,House
Ontario,kitchener-on,669900.0,4.0,2.0,1025.0,House
Ontario,kitchener-on,679000.0,3.0,3.0,1417.0,Townhouse
Ontario,kitchener-on,399900.0,2.0,2.0,1058.0,Apt/Condo
Ontario,kitchener-on,999900.0,4.0,3.0,2841.0,House
Ontario,kitchener-on,299900.0,1.0,1.0,647.0,Apt/Condo
Ontario,kitchener-on,585000.0,3.0,2.0,1924.0,House
Ontario,kitchener-on,599999.0,3.0,2.0,1100.0,House
Ontario,kitchener-on,369000.0,1.0,1.0,563.0,Apt/Condo
Ontario,kitchener-on,659000.0,3.0,3.0,1544.0,Townhouse
Ontario,kitchener-on,699900.0,5.0,2.0,1194.0,House
Ontario,kitchener-on,729900.0,3.0,1.0,1422.0,House
Ontario,kitchener-on,949900.0,5.0,3.0,1763.0,House
Ontario,kitchener-on,399900.0,3.0,2.0,1350.0,Townhouse
Ontario,kitchener-on,579000.0,3.0,2.0,700.0,House
Ontario,kitchener-on,1099000.0,4.0,3.0,2500.0,House
Ontario,kitchener-on,538888.0,2.0,1.0,733.0,Apt/Condo
Ontario,kitchener-on,496990.0,2.0,3.0,1303.0,Townhouse
Ontario,kitchener-on,449900.0,3.0,2.0,1165.0,Townhouse
Ontario,kitchener-on,1116900.0,4.0,4.0,2280.0,House
Ontario,kitchener-on,1140900.0,4.0,4.0,2280.0,House
Ontario,kitchener-on,499900.0,3.0,2.0,1192.0,Apt/Condo
Ontario,kitchener-on,1136900.0,4.0,3.0,2395.0,House
Ontario,kitchener-on,649900.0,4.0,4.0,1664.0,Townhouse
Ontario,kitchener-on,484999.0,2.0,2.0,930.0,Apt/Condo
Ontario,kitchener-on,559900.0,3.0,2.0,1041.0,House
Ontario,kitchener-on,550000.0,3.0,2.0,1732.0,House
Ontario,kitchener-on,669000.0,3.0,3.0,2000.0,Townhouse
Ontario,kitchener-on,695000.0,3.0,1.0,700.0,House
Ontario,kitchener-on,435000.0,2.0,2.0,600.0,Apt/Condo
Ontario,kitchener-on,899000.0,3.0,4.0,2395.0,House
Ontario,kitchener-on,595000.0,3.0,3.0,1599.0,Townhouse
Ontario,kitchener-on,499900.0,3.0,2.0,1100.0,Townhouse
Ontario,kitchener-on,659900.0,4.0,4.0,1706.0,House
Ontario,kitchener-on,674900.0,2.0,2.0,1238.0,House
Ontario,kitchener-on,799900.0,3.0,3.0,1890.0,House
Ontario,kitchener-on,629900.0,2.0,2.0,1290.0,Apt/Condo
Ontario,kitchener-on,645000.0,3.0,2.0,1662.0,House
Ontario,kitchener-on,699900.0,5.0,2.0,1049.0,House
Ontario,kitchener-on,500000.0,3.0,2.0,1009.0,House
Ontario,kitchener-on,424000.0,2.0,2.0,700.0,Apt/Condo
Ontario,kitchener-on,639900.0,1.0,1.0,550.0,Apt/Condo
Ontario,kitchener-on,659900.0,1.0,1.0,572.0,Apt/Condo
Ontario,kitchener-on,709900.0,1.0,1.0,668.0,Apt/Condo
Ontario,kitchener-on,609900.0,1.0,1.0,500.0,Apt/Condo
Ontario,kitchener-on,599900.0,4.0,3.0,1618.0,Duplex
Ontario,kitchener-on,519900.0,3.0,2.0,1137.0,Townhouse
Ontario,kitchener-on,1098000.0,3.0,4.0,2817.0,House
Ontario,kitchener-on,405000.0,1.0,1.0,635.0,Apt/Condo
Ontario,kitchener-on,825000.0,6.0,3.0,1910.0,Multifamily
Ontario,kitchener-on,1136900.0,4.0,3.0,2335.0,House
Ontario,kitchener-on,998900.0,3.0,3.0,2000.0,House
Ontario,kitchener-on,595000.0,2.0,2.0,1047.0,Apt/Condo
Ontario,kitchener-on,1180000.0,4.0,4.0,2280.0,House
Ontario,kitchener-on,589500.0,3.0,1.0,700.0,House
Ontario,kitchener-on,975000.0,4.0,9.0,2000.0,Duplex
Ontario,kitchener-on,420000.0,2.0,2.0,900.0,Apt/Condo
Ontario,kitchener-on,995000.0,4.0,3.0,2311.0,House
Ontario,kitchener-on,500000.0,2.0,2.0,1068.0,Townhouse
Ontario,kitchener-on,899000.0,4.0,3.0,2075.0,House
Ontario,kitchener-on,899000.0,4.0,0.0,,Multifamily
Ontario,kitchener-on,649900.0,0.0,,,Land/Lot
Ontario,kitchener-on,725000.0,4.0,2.0,1856.0,House
Ontario,kitchener-on,309900.0,2.0,2.0,1000.0,Apt/Condo
Ontario,kitchener-on,835000.0,4.0,4.0,2000.0,House
Ontario,kitchener-on,549900.0,3.0,2.0,1140.0,House
Ontario,kitchener-on,600000.0,3.0,2.0,903.0,House
Ontario,kitchener-on,775000.0,3.0,3.0,1565.0,House
Ontario,kitchener-on,374990.0,2.0,1.0,1000.0,Apt/Condo
Ontario,kitchener-on,1099900.0,6.0,4.0,2400.0,House
Ontario,kitchener-on,788888.0,3.0,3.0,1500.0,House
Ontario,kitchener-on,547000.0,3.0,1.0,1030.0,House
Ontario,kitchener-on,499900.0,2.0,2.0,1147.0,Apt/Condo
Ontario,kitchener-on,1199000.0,4.0,4.0,2708.0,House
Ontario,kitchener-on,699900.0,5.0,3.0,700.0,House
Ontario,kitchener-on,499000.0,3.0,1.0,1144.0,House
Ontario,kitchener-on,445000.0,2.0,2.0,900.0,Apt/Condo
Ontario,kitchener-on,449900.0,3.0,1.0,1000.0,Townhouse
Ontario,kitchener-on,845000.0,4.0,3.0,1928.0,House
Ontario,kitchener-on,525900.0,3.0,2.0,1204.0,Townhouse
Ontario,kitchener-on,399900.0,1.0,1.0,764.0,Apt/Condo
Ontario,kitchener-on,749000.0,3.0,3.0,1665.0,Townhouse
Ontario,kitchener-on,599900.0,3.0,1.0,988.0,House
Ontario,kitchener-on,899999.0,6.0,4.0,1500.0,House
Ontario,kitchener-on,699900.0,4.0,3.0,1500.0,Townhouse
Ontario,kitchener-on,300000.0,2.0,2.0,850.0,Apt/Condo
Ontario,kitchener-on,859999.0,7.0,3.0,2695.0,House
Ontario,kitchener-on,518900.0,3.0,2.0,1060.0,Townhouse
Ontario,kitchener-on,959000.0,3.0,3.0,2427.0,House
Ontario,kitchener-on,565000.0,4.0,3.0,1400.0,Townhouse
Ontario,kitchener-on,1049000.0,3.0,4.0,1971.0,House
Ontario,kitchener-on,580000.0,2.0,2.0,750.0,Apt/Condo
Ontario,kitchener-on,599900.0,2.0,3.0,1800.0,Townhouse
Ontario,kitchener-on,855000.0,5.0,3.0,1932.0,House
Ontario,kitchener-on,1399000.0,10.0,6.0,5000.0,House
Ontario,kitchener-on,600000.0,3.0,1.0,1317.0,House
Ontario,kitchener-on,139900.0,1.0,1.0,683.0,Apt/Condo
Ontario,kitchener-on,299900.0,1.0,1.0,454.0,Apt/Condo
Ontario,kitchener-on,299900.0,2.0,2.0,1106.0,Apt/Condo
Ontario,kitchener-on,299000.0,1.0,1.0,699.0,Apt/Condo
Ontario,kitchener-on,499000.0,2.0,2.0,1055.0,Townhouse
Ontario,kitchener-on,725000.0,3.0,3.0,1623.0,House
Ontario,kitchener-on,465000.0,3.0,2.0,1404.0,Townhouse
Ontario,kitchener-on,289000.0,0.0,1.0,457.0,Apt/Condo
Ontario,kitchener-on,699000.0,3.0,2.0,1612.0,House
Ontario,kitchener-on,650000.0,3.0,3.0,1621.0,House
Ontario,kitchener-on,294900.0,1.0,1.0,820.0,Apt/Condo
Ontario,kitchener-on,949900.0,3.0,3.0,1846.0,Multifamily
Ontario,kitchener-on,749000.0,0.0,,,Land/Lot
Ontario,kitchener-on,325000.0,2.0,2.0,920.0,Apt/Condo
Ontario,kitchener-on,649000.0,2.0,2.0,1293.0,House
Ontario,kitchener-on,599900.0,3.0,2.0,1445.0,House
Ontario,kitchener-on,1379000.0,6.0,4.0,2568.0,House
Ontario,kitchener-on,399900.0,1.0,2.0,581.0,Apt/Condo
Ontario,kitchener-on,699999.0,4.0,2.0,1500.0,House
Ontario,kitchener-on,675000.0,0.0,,,Land/Lot
Ontario,kitchener-on,2490000.0,5.0,3.0,4115.0,House
Ontario,kitchener-on,1125000.0,4.0,3.0,2514.0,House
Ontario,kitchener-on,2490000.0,5.0,3.0,4115.0,House
Ontario,kitchener-on,1125000.0,4.0,3.0,2514.0,House
Ontario,kitchener-on,889000.0,3.0,3.0,2044.0,House
Ontario,kitchener-on,329000.0,2.0,1.0,946.0,Apt/Condo
Ontario,kitchener-on,749900.0,3.0,3.0,1476.0,Townhouse
Ontario,kitchener-on,449900.0,2.0,2.0,944.0,Apt/Condo
Ontario,kitchener-on,589000.0,3.0,2.0,1199.0,Townhouse
Ontario,kitchener-on,749000.0,4.0,2.0,1790.0,Multifamily
Ontario,kitchener-on,370000.0,1.0,1.0,899.0,Apt/Condo
Ontario,kitchener-on,499990.0,4.0,2.0,940.0,House
Ontario,kitchener-on,399900.0,3.0,2.0,1347.0,Townhouse
Ontario,kitchener-on,499900.0,3.0,2.0,1415.0,House
Ontario,kitchener-on,339900.0,2.0,1.0,1000.0,Apt/Condo
Ontario,kitchener-on,674900.0,5.0,4.0,1130.0,House
Ontario,kitchener-on,335000.0,1.0,1.0,518.0,Apt/Condo
Ontario,kitchener-on,729900.0,3.0,2.0,1211.0,House
Ontario,kitchener-on,699999.0,4.0,3.0,1339.0,Townhouse
Ontario,kitchener-on,449900.0,2.0,1.0,879.0,Townhouse
Ontario,kitchener-on,710000.0,3.0,2.0,1015.0,House
Ontario,kitchener-on,729900.0,3.0,2.0,1277.0,House
Ontario,kitchener-on,1423912.0,5.0,4.0,2412.0,House
Ontario,kitchener-on,1415263.0,5.0,4.0,2444.0,House
Ontario,kitchener-on,1429785.0,5.0,4.0,2444.0,House
Ontario,kitchener-on,484900.0,2.0,2.0,1400.0,Townhouse
Ontario,kitchener-on,1190000.0,0.0,,,Land/Lot
Ontario,kitchener-on,749900.0,4.0,2.0,1167.0,House
Ontario,kitchener-on,489900.0,3.0,1.0,964.0,Townhouse
Ontario,kitchener-on,885000.0,5.0,2.0,1468.0,Duplex
Ontario,kitchener-on,300000.0,2.0,2.0,912.0,Apt/Condo
Ontario,kitchener-on,699900.0,4.0,2.0,1320.0,House
Ontario,kitchener-on,899000.0,4.0,3.0,2000.0,House
Ontario,kitchener-on,675000.0,2.0,2.0,1105.0,House
Ontario,kitchener-on,489000.0,2.0,2.0,800.0,Townhouse
Ontario,kitchener-on,699900.0,3.0,2.0,1304.0,House
Ontario,kitchener-on,769900.0,5.0,2.0,1219.0,Duplex
Ontario,kitchener-on,399000.0,3.0,2.0,969.0,Townhouse
Ontario,kitchener-on,699000.0,6.0,3.0,1100.0,House
Ontario,kitchener-on,2990000.0,0.0,,,Land/Lot
Ontario,kitchener-on,340000.0,1.0,1.0,785.0,Townhouse
Ontario,kitchener-on,399900.0,1.0,1.0,599.0,Apt/Condo
Ontario,kitchener-on,2990000.0,0.0,,,Land/Lot
Ontario,kitchener-on,385000.0,1.0,1.0,765.0,Townhouse
Ontario,kitchener-on,385000.0,1.0,1.0,700.0,Townhouse
Ontario,kitchener-on,662400.0,2.0,3.0,1161.0,Townhouse
