Province,City,Price,Square Feet,Baths,Bedrooms,Property Type,Year Built
BC,Vancouver,988000.0,862.0,2.0,2.0,CONDO,2011.0
BC,Vancouver,1660000.0,1328.0,3.0,3.0,TOWNHOUSE,2024.0
BC,Vancouver,749900.0,782.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Vancouver,599000.0,741.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1949.0
BC,Vancouver,10800000.0,4681.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1936.0
BC,Vancouver,1088000.0,874.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Vancouver,1199900.0,899.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1799900.0,1321.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,5980000.0,4533.0,7.0,5.0,SINGLE_FAMILY_HOUSE,2020.0
BC,Vancouver,688000.0,531.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2019.0
BC,Vancouver,849000.0,859.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,579900.0,519.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1088000.0,874.0,2.0,2.0,CONDO,2021.0
BC,Vancouver,1895000.0,1651.0,3.0,3.0,CONDO,2019.0
BC,Vancouver,1799900.0,1321.0,3.0,3.0,TOWNHOUSE,2025.0
BC,Vancouver,799000.0,757.0,1.0,1.0,CONDO,2004.0
BC,Vancouver,998000.0,790.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Vancouver,569000.0,665.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1995.0
BC,Vancouver,10800000.0,4681.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1936.0
BC,Vancouver,3990000.0,4724.0,5.0,5.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Vancouver,579900.0,519.0,1.0,1.0,CONDO,2025.0
BC,Vancouver,3468000.0,3116.0,7.0,6.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,3465000.0,3019.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Vancouver,3230000.0,3822.0,3.0,6.0,SINGLE_FAMILY_HOUSE,1989.0
BC,Vancouver,3989000.0,2345.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2011.0
BC,Vancouver,1498000.0,1602.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1958.0
BC,Vancouver,2999998.0,1884.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,688000.0,531.0,1.0,1.0,CONDO,2019.0
BC,Vancouver,569000.0,665.0,1.0,1.0,CONDO,1995.0
BC,Vancouver,998000.0,790.0,2.0,2.0,CONDO,1994.0
BC,Vancouver,5530000.0,4711.0,7.0,5.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Vancouver,599999.0,841.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2002.0
BC,Vancouver,2999998.0,1884.0,3.0,3.0,CONDO,2025.0
BC,Vancouver,4498000.0,2862.0,4.0,3.0,CONDO,2002.0
BC,Vancouver,1498000.0,1602.0,2.0,3.0,CONDO,1958.0
BC,Vancouver,795000.0,736.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Vancouver,1299000.0,834.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2022.0
BC,Vancouver,3468000.0,3116.0,7.0,6.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,599000.0,605.0,1.0,1.0,CONDO,1998.0
BC,Vancouver,1999000.0,1300.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,2550000.0,2842.0,3.0,6.0,SINGLE_FAMILY_HOUSE,1965.0
BC,Vancouver,798000.0,723.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Vancouver,1175000.0,953.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1900.0
BC,Vancouver,5530000.0,4711.0,7.0,5.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Vancouver,795000.0,736.0,1.0,1.0,CONDO,1994.0
BC,Vancouver,1228000.0,2106.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Vancouver,635000.0,672.0,1.0,1.0,CONDO,2015.0
BC,Vancouver,610000.0,523.0,1.0,1.0,CONDO,2012.0
BC,Vancouver,539000.0,588.0,1.0,1.0,CONDO,2000.0
BC,Vancouver,1999000.0,1300.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1175000.0,953.0,2.0,2.0,MULTI_FAMILY,1900.0
BC,Vancouver,925000.0,722.0,1.0,1.0,MULTI_FAMILY,1900.0
BC,Vancouver,1228000.0,2106.0,3.0,4.0,TOWNHOUSE,1981.0
BC,Vancouver,698800.0,604.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1269000.0,1502.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2023.0
BC,Vancouver,1749900.0,1500.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,2388880.0,1973.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1099000.0,1027.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2009.0
BC,Vancouver,1449000.0,1426.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,898000.0,925.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2010.0
BC,Vancouver,1249000.0,1165.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,548000.0,887.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1960.0
BC,Vancouver,865000.0,896.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2022.0
BC,Vancouver,1599000.0,1205.0,2.0,3.0,CONDO,2017.0
BC,Vancouver,1749900.0,1500.0,3.0,3.0,TOWNHOUSE,2024.0
BC,Vancouver,2870000.0,2406.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2006.0
BC,Vancouver,1888888.0,1621.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,1499000.0,1503.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,930000.0,800.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1999.0
BC,Vancouver,4598000.0,2133.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Vancouver,2388880.0,1973.0,3.0,4.0,TOWNHOUSE,2025.0
BC,Vancouver,898000.0,925.0,2.0,2.0,CONDO,2010.0
BC,Vancouver,1088000.0,2398.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1977.0
BC,Vancouver,1449000.0,1426.0,3.0,3.0,MULTI_FAMILY,2025.0
BC,Vancouver,1668000.0,2166.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1965.0
BC,Vancouver,865000.0,896.0,2.0,2.0,CONDO,2022.0
BC,Vancouver,2350000.0,2404.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1980.0
BC,Vancouver,699900.0,818.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2002.0
BC,Vancouver,1288888.0,1303.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,4598000.0,2133.0,3.0,2.0,CONDO,2021.0
BC,Vancouver,1499000.0,1503.0,3.0,3.0,MULTI_FAMILY,2025.0
BC,Vancouver,769000.0,652.0,1.0,1.0,CONDO,2021.0
BC,Vancouver,1888888.0,1621.0,4.0,4.0,MULTI_FAMILY,2024.0
BC,Vancouver,2299000.0,1900.0,4.0,4.0,MULTI_FAMILY,2025.0
BC,Vancouver,1298000.0,1027.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2011.0
BC,Vancouver,599000.0,677.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Vancouver,975000.0,1181.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1993.0
BC,Vancouver,1298000.0,1539.0,2.0,1.0,CONDO,2006.0
BC,Vancouver,988888.0,1003.0,2.0,2.0,TOWNHOUSE,2020.0
BC,Vancouver,7990000.0,2769.0,4.0,4.0,CONDO,2024.0
BC,Vancouver,1399900.0,1225.0,2.0,2.0,CONDO,1997.0
BC,Vancouver,1668000.0,2166.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1965.0
BC,Vancouver,1288000.0,1010.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2008.0
BC,Vancouver,1588000.0,1747.0,3.0,5.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,2350000.0,2404.0,3.0,3.0,TOWNHOUSE,1980.0
BC,Vancouver,699900.0,818.0,2.0,2.0,CONDO,2002.0
BC,Vancouver,432500.0,575.0,1.0,1.0,CONDO,2016.0
BC,Vancouver,1498000.0,1397.0,3.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,709900.0,729.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2023.0
BC,Vancouver,1568000.0,1785.0,3.0,5.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,790000.0,809.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Vancouver,1499000.0,1172.0,2.0,2.0,CONDO,2000.0
BC,Vancouver,836690.0,1420.0,2.0,3.0,TOWNHOUSE,1995.0
BC,Vancouver,1248000.0,4990.0,4.0,7.0,SINGLE_FAMILY_HOUSE,1966.0
BC,Vancouver,792500.0,828.0,2.0,2.0,CONDO,1999.0
BC,Vancouver,975000.0,1181.0,2.0,2.0,CONDO,1993.0
BC,Vancouver,1798000.0,1606.0,4.0,3.0,MULTI_FAMILY,2024.0
BC,Vancouver,630000.0,682.0,1.0,1.0,CONDO,2009.0
BC,Vancouver,1288000.0,1010.0,2.0,2.0,CONDO,2008.0
BC,Vancouver,3377777.0,3307.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1922.0
BC,Vancouver,1568000.0,1785.0,3.0,5.0,MULTI_FAMILY,2025.0
BC,Vancouver,998000.0,1147.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1957.0
BC,Vancouver,790000.0,809.0,2.0,2.0,CONDO,2021.0
BC,Vancouver,709900.0,729.0,2.0,2.0,CONDO,2023.0
BC,Vancouver,998000.0,1147.0,2.0,2.0,CONDO,1957.0
BC,Vancouver,899000.0,897.0,2.0,2.0,CONDO,1996.0
BC,Vancouver,2298000.0,2470.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1996.0
BC,Vancouver,798800.0,695.0,1.0,1.0,TOWNHOUSE,1998.0
BC,Vancouver,785000.0,698.0,1.0,2.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Vancouver,1049900.0,1060.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2004.0
BC,Vancouver,849900.0,891.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Vancouver,1059900.0,1030.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2014.0
BC,Vancouver,2298000.0,2470.0,3.0,3.0,CONDO,1996.0
BC,Vancouver,785000.0,698.0,1.0,2.0,CONDO,2005.0
BC,Vancouver,4680000.0,3903.0,6.0,5.0,SINGLE_FAMILY_HOUSE,2006.0
BC,Vancouver,628000.0,475.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2022.0
BC,Vancouver,1990000.0,3060.0,3.0,6.0,SINGLE_FAMILY_HOUSE,1984.0
BC,Vancouver,506800.0,539.0,1.0,1.0,CONDO,2015.0
BC,Vancouver,799000.0,765.0,1.0,1.0,CONDO,1999.0
BC,Vancouver,554900.0,620.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1999.0
BC,Vancouver,750000.0,806.0,1.0,2.0,CONDO,2007.0
BC,Vancouver,649000.0,549.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2020.0
BC,Vancouver,628000.0,475.0,1.0,1.0,CONDO,2022.0
BC,Vancouver,1549000.0,1278.0,3.0,3.0,TOWNHOUSE,2016.0
BC,Vancouver,4880000.0,4686.0,7.0,7.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Vancouver,675000.0,570.0,1.0,1.0,CONDO,2013.0
BC,Vancouver,2499000.0,1891.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Vancouver,1399000.0,1236.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1988.0
BC,Vancouver,1998000.0,1332.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2011.0
BC,Vancouver,1138000.0,1236.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,554900.0,620.0,1.0,1.0,CONDO,1999.0
BC,Vancouver,2990000.0,2470.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1986.0
BC,Vancouver,569500.0,649.0,1.0,1.0,CONDO,2010.0
BC,Vancouver,835000.0,695.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2002.0
BC,Vancouver,2148000.0,1645.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,928000.0,882.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2017.0
BC,Vancouver,1074800.0,889.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1988.0
BC,Vancouver,749000.0,641.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2006.0
BC,Vancouver,599900.0,520.0,1.0,1.0,CONDO,2015.0
BC,Vancouver,1980000.0,1675.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1901.0
BC,Vancouver,1536600.0,1733.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1950.0
BC,Vancouver,5380000.0,4060.0,6.0,6.0,SINGLE_FAMILY_HOUSE,2017.0
BC,Vancouver,1258000.0,883.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Vancouver,1488000.0,1059.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,888000.0,976.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1974.0
BC,Vancouver,868000.0,1197.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1993.0
BC,Vancouver,789000.0,703.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1638000.0,1478.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1948000.0,1605.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1139900.0,1450.0,3.0,2.0,CONDO,1991.0
BC,Vancouver,688888.0,800.0,1.0,1.0,CONDO,2009.0
BC,Vancouver,749000.0,641.0,1.0,1.0,CONDO,2006.0
BC,Vancouver,1325000.0,2676.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1972.0
BC,Vancouver,5580000.0,4709.0,7.0,6.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Vancouver,1188000.0,1028.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2008.0
BC,Vancouver,2228000.0,1642.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1445000.0,1021.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2017.0
BC,Vancouver,938000.0,878.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Vancouver,2990000.0,2470.0,3.0,5.0,SINGLE_FAMILY_HOUSE,1986.0
BC,Vancouver,1948000.0,1605.0,4.0,4.0,MULTI_FAMILY,2025.0
BC,Vancouver,1268000.0,1048.0,1.0,2.0,CONDO,1987.0
BC,Vancouver,449000.0,768.0,1.0,1.0,CONDO,1959.0
BC,Vancouver,1638000.0,1478.0,3.0,3.0,MULTI_FAMILY,2025.0
BC,Vancouver,1258000.0,883.0,2.0,2.0,CONDO,2018.0
BC,Vancouver,2900000.0,2257.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1960.0
BC,Vancouver,2199000.0,1494.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Vancouver,1249999.0,1036.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2020.0
BC,Vancouver,669000.0,630.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2008.0
BC,Vancouver,1590000.0,1083.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2022.0
BC,Vancouver,1598000.0,2608.0,3.0,6.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Vancouver,3588000.0,3573.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1997.0
BC,Vancouver,4399000.0,4189.0,5.0,6.0,SINGLE_FAMILY_HOUSE,1929.0
BC,Vancouver,775000.0,775.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1996.0
BC,Vancouver,499999.0,451.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Vancouver,1948000.0,1991.0,2.0,3.0,SINGLE_FAMILY_HOUSE,1982.0
BC,Vancouver,1528000.0,1315.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,399000.0,541.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1967.0
BC,Vancouver,5580000.0,4709.0,7.0,6.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Vancouver,648800.0,562.0,1.0,1.0,CONDO,2019.0
BC,Vancouver,675000.0,593.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1999.0
BC,Vancouver,1388000.0,1479.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,649000.0,612.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1999.0
BC,Vancouver,1188000.0,1028.0,2.0,2.0,CONDO,2008.0
BC,Vancouver,2228000.0,1642.0,3.0,3.0,MULTI_FAMILY,2025.0
BC,Vancouver,1249999.0,1036.0,2.0,2.0,CONDO,2020.0
BC,Vancouver,999000.0,916.0,2.0,2.0,TOWNHOUSE,1989.0
BC,Vancouver,1189900.0,924.0,2.0,3.0,TOWNHOUSE,2026.0
BC,Vancouver,589900.0,490.0,1.0,1.0,TOWNHOUSE,2026.0
BC,Vancouver,499999.0,451.0,1.0,1.0,CONDO,2016.0
BC,Vancouver,2900000.0,2257.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1960.0
BC,Vancouver,1299000.0,1253.0,3.0,2.0,TOWNHOUSE,2009.0
BC,Vancouver,1948000.0,1991.0,2.0,3.0,TOWNHOUSE,1982.0
BC,Vancouver,1627000.0,2311.0,2.0,5.0,MULTI_FAMILY,1973.0
BC,Vancouver,5750000.0,5957.0,8.0,7.0,SINGLE_FAMILY_HOUSE,1996.0
BC,Vancouver,775000.0,775.0,2.0,2.0,CONDO,1996.0
BC,Vancouver,399000.0,541.0,1.0,1.0,CONDO,1967.0
BC,Vancouver,759900.0,704.0,1.0,1.0,TOWNHOUSE,2009.0
BC,Vancouver,2225880.0,1607.0,4.0,2.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,499000.0,516.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1998.0
BC,Vancouver,2225880.0,1607.0,4.0,2.0,TOWNHOUSE,2024.0
BC,Vancouver,1499000.0,1407.0,4.0,3.0,MULTI_FAMILY,2025.0
BC,Vancouver,799900.0,886.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2018.0
BC,Vancouver,639900.0,550.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Vancouver,3190000.0,4403.0,9.0,9.0,SINGLE_FAMILY_HOUSE,2019.0
BC,Vancouver,477000.0,710.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1959.0
BC,Vancouver,1898000.0,2070.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1950.0
BC,Vancouver,1580000.0,1678.0,4.0,6.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Vancouver,518000.0,500.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2006.0
BC,Vancouver,2238000.0,1585.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,729000.0,760.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2016.0
BC,Vancouver,1199000.0,1060.0,2.0,2.0,SINGLE_FAMILY_HOUSE,1991.0
BC,Vancouver,1249000.0,1319.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Vancouver,889000.0,903.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2005.0
BC,Vancouver,625000.0,744.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2009.0
BC,Vancouver,477000.0,710.0,1.0,1.0,CONDO,1959.0
BC,Vancouver,999000.0,858.0,1.0,2.0,CONDO,1988.0
BC,Vancouver,1299000.0,1447.0,3.0,7.0,SINGLE_FAMILY_HOUSE,1949.0
BC,Vancouver,3230000.0,3373.0,4.0,5.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Vancouver,2800000.0,1508.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1948.0
BC,Vancouver,5598000.0,3833.0,5.0,4.0,SINGLE_FAMILY_HOUSE,1912.0
BC,Vancouver,2498000.0,1566.0,4.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1628000.0,1282.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1838000.0,1672.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2023.0
BC,Vancouver,518000.0,500.0,1.0,1.0,CONDO,2006.0
BC,Vancouver,2238000.0,1585.0,4.0,3.0,MULTI_FAMILY,2024.0
BC,Vancouver,1580000.0,1678.0,4.0,6.0,SINGLE_FAMILY_HOUSE,1992.0
BC,Vancouver,748000.0,947.0,2.0,2.0,TOWNHOUSE,1993.0
BC,Vancouver,729000.0,760.0,2.0,2.0,CONDO,2016.0
BC,Vancouver,1675000.0,2507.0,3.0,6.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Vancouver,3999000.0,3320.0,9.0,11.0,SINGLE_FAMILY_HOUSE,2024.0
BC,Vancouver,3900000.0,1835.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1951.0
BC,Vancouver,1468000.0,1880.0,3.0,7.0,SINGLE_FAMILY_HOUSE,1956.0
BC,Vancouver,1788800.0,1557.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2001.0
BC,Vancouver,534800.0,612.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1973.0
BC,Vancouver,1799000.0,1525.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1249000.0,1319.0,2.0,2.0,TOWNHOUSE,2015.0
BC,Vancouver,889000.0,903.0,2.0,2.0,CONDO,2005.0
BC,Vancouver,1208000.0,1021.0,2.0,2.0,CONDO,2016.0
BC,Vancouver,599900.0,623.0,1.0,2.0,SINGLE_FAMILY_HOUSE,2020.0
BC,Vancouver,2549000.0,1656.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,838000.0,717.0,1.0,1.0,CONDO,2007.0
BC,Vancouver,1599000.0,1315.0,4.0,3.0,MULTI_FAMILY,2025.0
BC,Vancouver,649000.0,750.0,2.0,2.0,CONDO,1991.0
BC,Vancouver,1838000.0,1672.0,4.0,5.0,TOWNHOUSE,2023.0
BC,Vancouver,649800.0,772.0,2.0,2.0,CONDO,2006.0
BC,Vancouver,758000.0,635.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2019.0
BC,Vancouver,1688888.0,1469.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2019.0
BC,Vancouver,698800.0,729.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1994.0
BC,Vancouver,1799000.0,1631.0,3.0,3.0,SINGLE_FAMILY_HOUSE,1996.0
BC,Vancouver,1178000.0,1081.0,2.0,1.0,SINGLE_FAMILY_HOUSE,2014.0
BC,Vancouver,3900000.0,1835.0,3.0,4.0,SINGLE_FAMILY_HOUSE,1951.0
BC,Vancouver,560000.0,531.0,1.0,1.0,CONDO,2016.0
BC,Vancouver,1650000.0,2186.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1927.0
BC,Vancouver,2975000.0,1855.0,3.0,2.0,SINGLE_FAMILY_HOUSE,1978.0
BC,Vancouver,1799000.0,1942.0,4.0,6.0,SINGLE_FAMILY_HOUSE,1997.0
BC,Vancouver,988000.0,929.0,1.0,2.0,SINGLE_FAMILY_HOUSE,1987.0
BC,Vancouver,1638000.0,1756.0,4.0,5.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,649000.0,767.0,2.0,2.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,1468000.0,1224.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2019.0
BC,Vancouver,1198000.0,1650.0,2.0,2.0,CONDO,1986.0
BC,Vancouver,499000.0,587.0,1.0,1.0,CONDO,1996.0
BC,Vancouver,599000.0,604.0,1.0,1.0,CONDO,1997.0
BC,Vancouver,1299900.0,1055.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Vancouver,3348000.0,2622.0,4.0,4.0,SINGLE_FAMILY_HOUSE,1993.0
BC,Vancouver,1588000.0,1891.0,4.0,4.0,SINGLE_FAMILY_HOUSE,1988.0
BC,Vancouver,1368000.0,1460.0,2.0,7.0,SINGLE_FAMILY_HOUSE,1913.0
BC,Vancouver,1399000.0,2200.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1969.0
BC,Vancouver,2800000.0,1753.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Vancouver,599000.0,663.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2015.0
BC,Vancouver,1099998.0,1111.0,2.0,3.0,SINGLE_FAMILY_HOUSE,2022.0
BC,Vancouver,625000.0,684.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Vancouver,2370000.0,1987.0,3.0,2.0,SINGLE_FAMILY_HOUSE,1981.0
BC,Vancouver,2199900.0,2055.0,3.0,2.0,CONDO,2006.0
BC,Vancouver,1799000.0,1631.0,3.0,3.0,TOWNHOUSE,1996.0
BC,Vancouver,1688000.0,929.0,2.0,2.0,CONDO,2024.0
BC,Vancouver,2975000.0,1855.0,3.0,2.0,CONDO,1978.0
BC,Vancouver,788000.0,755.0,1.0,2.0,CONDO,2007.0
BC,Vancouver,768000.0,806.0,1.0,2.0,CONDO,2007.0
BC,Vancouver,988000.0,929.0,1.0,2.0,CONDO,1987.0
BC,Vancouver,680000.0,671.0,1.0,1.0,CONDO,1994.0
BC,Vancouver,949000.0,885.0,2.0,2.0,CONDO,2016.0
BC,Vancouver,2370000.0,1987.0,3.0,2.0,TOWNHOUSE,1981.0
BC,Vancouver,1368000.0,1460.0,2.0,7.0,SINGLE_FAMILY_HOUSE,1913.0
BC,Vancouver,2800000.0,1753.0,3.0,3.0,CONDO,2021.0
BC,Vancouver,1999000.0,2143.0,2.0,4.0,SINGLE_FAMILY_HOUSE,1932.0
BC,Vancouver,699999.0,571.0,1.0,1.0,CONDO,2004.0
BC,Vancouver,1299900.0,1055.0,3.0,3.0,MULTI_FAMILY,2021.0
BC,Vancouver,1899900.0,2180.0,2.0,5.0,SINGLE_FAMILY_HOUSE,1924.0
BC,Vancouver,1369000.0,1085.0,2.0,2.0,CONDO,1999.0
BC,Vancouver,459000.0,436.0,1.0,1.0,SINGLE_FAMILY_HOUSE,1976.0
BC,Vancouver,459000.0,436.0,1.0,1.0,CONDO,1976.0
BC,Vancouver,1999999.0,1370.0,3.0,2.0,SINGLE_FAMILY_HOUSE,2021.0
BC,Vancouver,1399000.0,1323.0,3.0,3.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,2149000.0,2334.0,4.0,4.0,SINGLE_FAMILY_HOUSE,2025.0
BC,Vancouver,688000.0,572.0,1.0,1.0,SINGLE_FAMILY_HOUSE,2018.0
